"Year","Entity Type","Entity Group","Entity Name","Department / Subdivision","Position","Elected Official","Judicial","Other Positions","Min Classification Salary","Max Classification Salary","Reported Base Wage","Regular Pay","Overtime Pay","Lump-Sum Pay","Other Pay","Total Wages","Defined Benefit Plan","Employees Retirement Cost Covered","Deferred Compensation Plan","Health Dental Vision","Total Retirement and Health Cost","Pension Formula","Entity URL","Entity Population","Last Updated"
"2012","City","","Alhambra","Traffic - Publish Works","Traffic Engineering Supervisor","","","","70800","92268","","87948","0","0","0","87948","16969","7971","0","13182","38122","2.7 % @ 55","http://www.cityofalhambra.org/","84240","12/16/2013"
"2012","City","","Alhambra","Traffic - Publish Works","Traffic Painter","","","","41892","54648","","35867","0","6009","0","41876","7026","3314","0","6934","17274","2.7 % @ 55","http://www.cityofalhambra.org/","84240","12/16/2013"
"2012","City","","Alhambra","Traffic - Publish Works","Traffic Painter","","","","41892","54648","","51036","906","0","0","51942","10042","4718","0","12530","27290","2.7 % @ 55","http://www.cityofalhambra.org/","84240","12/16/2013"
"2012","City","","Alhambra","Traffic - Temp - Publish Works","Public Works Specialist","","","","31366","38043","","20162","0","0","0","20162","3711","1742","0","0","5453","2.7 % @ 55","http://www.cityofalhambra.org/","84240","12/16/2013"
"2012","City","","Alhambra","Utilities","Cashier I","","","","33828","44112","","40539","129","0","900","41568","8278","3889","0","13182","25349","2.7 % @ 55","http://www.cityofalhambra.org/","84240","12/16/2013"
"2012","City","","Alhambra","Utilities","Cashier II","","","","35604","46356","","38693","230","0","900","39823","8233","3865","0","13015","25113","2.7 % @ 55","http://www.cityofalhambra.org/","84240","12/16/2013"
"2012","City","","Alhambra","Utilities","Cashier II","","","","35604","46356","","46357","26","0","3177","49560","8691","4082","0","6942","19715","2.7 % @ 55","http://www.cityofalhambra.org/","84240","12/16/2013"
"2012","City","","Alhambra","Utilities","Clerical Assistant II","","","","35604","46356","","44038","0","0","5657","49695","8691","4082","0","6942","19715","2.7 % @ 55","http://www.cityofalhambra.org/","84240","12/16/2013"
"2012","City","","Alhambra","Utilities","Clerical Assistant II","","","","35604","46356","","46356","149","0","5350","51855","8691","4082","0","2041","14814","2.7 % @ 55","http://www.cityofalhambra.org/","84240","12/16/2013"
"2012","City","","Alhambra","Utilities","Clerical Assistant II","","","","35604","46356","","45292","0","0","6504","51796","8330","3913","0","118","12361","2.7 % @ 55","http://www.cityofalhambra.org/","84240","12/16/2013"
"2012","City","","Alhambra","Utilities","Clerical Assistant III","","","","39204","51048","","48505","147","0","384","49036","9388","4410","0","10835","24633","2.7 % @ 55","http://www.cityofalhambra.org/","84240","12/16/2013"
"2012","City","","Alhambra","Utilities","Conservation Specialist","","","","58884","76692","","74253","0","0","0","74253","14105","6626","0","11137","31868","2.7 % @ 55","http://www.cityofalhambra.org/","84240","12/16/2013"
"2012","City","","Alhambra","Utilities","Customer Service Manager","","","","63696","82884","","83544","0","0","4753","88297","15243","7161","0","865","23269","2.7 % @ 55","http://www.cityofalhambra.org/","84240","12/16/2013"
"2012","City","","Alhambra","Utilities","Customer Service Representative","","","","45456","59208","","57244","491","0","0","57735","10921","5130","0","12530","28581","2.7 % @ 55","http://www.cityofalhambra.org/","84240","12/16/2013"
"2012","City","","Alhambra","Utilities","Customer Service Representative","","","","45456","59208","","37552","60","1034","623","39269","7196","3395","0","7424","18015","2.7 % @ 55","http://www.cityofalhambra.org/","84240","12/16/2013"
"2012","City","","Alhambra","Utilities","Customer Service Representative","","","","45456","59208","","46566","536","0","312","47414","10556","4961","0","10867","26384","2.7 % @ 55","http://www.cityofalhambra.org/","84240","12/16/2013"
"2012","City","","Alhambra","Utilities","Deputy Director Of Utilities","","","","100536","127800","","127801","0","0","10104","137905","24166","11353","0","118","35637","2.7 % @ 55","http://www.cityofalhambra.org/","84240","12/16/2013"
"2012","City","","Alhambra","Utilities","Deputy Director Of Utilities","","","","107496","141120","","122820","0","0","660","123480","23504","11041","0","13182","47727","2.7 % @ 55","http://www.cityofalhambra.org/","84240","12/16/2013"
"2012","City","","Alhambra","Utilities","Environmental Compliance Specialist","","","","70800","92268","","91305","0","0","0","91305","16969","7971","0","10711","35651","2.7 % @ 55","http://www.cityofalhambra.org/","84240","12/16/2013"
"2012","City","","Alhambra","Utilities","Environmental Compliance Specialist","","","","70800","92268","","92268","0","0","4449","96717","16969","7971","0","2227","27167","2.7 % @ 55","http://www.cityofalhambra.org/","84240","12/16/2013"
"2012","City","","Alhambra","Utilities","General Manager-Utilities","","","","87408","113736","","108058","0","0","0","108058","20700","9723","0","13020","43443","2.7 % @ 55","http://www.cityofalhambra.org/","84240","12/16/2013"
"2012","City","","Alhambra","Utilities","Landscape Foreman","","","","56304","73272","","57383","0","0","692","58075","11386","5338","0","13182","29906","2.7 % @ 55","http://www.cityofalhambra.org/","84240","12/16/2013"
"2012","City","","Alhambra","Utilities","Landscape Maintenance Worker","","","","35556","46272","","46094","89","0","3320","49503","8541","4012","0","5588","18141","2.7 % @ 55","http://www.cityofalhambra.org/","84240","12/16/2013"
"2012","City","","Alhambra","Utilities","Production Supervisor","","","","55764","72564","","68135","0","0","3637","71772","13434","6311","0","13074","32819","2.7 % @ 55","http://www.cityofalhambra.org/","84240","12/16/2013"
"2012","City","","Alhambra","Utilities","Pump Operator II","","","","47688","62148","","55946","3963","0","312","60221","11416","5360","0","13182","29958","2.7 % @ 55","http://www.cityofalhambra.org/","84240","12/16/2013"
"2012","City","","Alhambra","Utilities","Pump Operator II","","","","47688","62148","","62149","8788","0","6927","77864","11726","5509","0","6402","23637","2.7 % @ 55","http://www.cityofalhambra.org/","84240","12/16/2013"
"2012","City","","Alhambra","Utilities","Pump Operator II","","","","47688","62148","","40604","6643","3406","2141","52794","8115","3830","0","8677","20622","2.7 % @ 55","http://www.cityofalhambra.org/","84240","12/16/2013"
"2012","City","","Alhambra","Utilities","Pump Operator II","","","","47688","62148","","1673","0","20838","84","22595","306","145","0","253","704","2.7 % @ 55","http://www.cityofalhambra.org/","84240","12/16/2013"
"2012","City","","Alhambra","Utilities","Secretary","","","","42588","55416","","55416","0","0","3837","59253","10357","4865","0","6445","21667","2.7 % @ 55","http://www.cityofalhambra.org/","84240","12/16/2013"
